StockCode,Description,Product Health,Month index,Adjusted Product Index,Date of Last Purchase,Last Purchase Quantity, Price 
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,4.171,24144,4.171,December 2011,25, $9.86 
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,4.135,24144,4.135,December 2011,46, $1.07 
72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,4.123,24144,4.123,December 2011,18, $4.13 
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,4.123,24144,4.123,December 2011,18, $4.13 
21901,"KEY FOB , BACK DOOR ",4.111,24144,4.111,December 2011,65, $0.82 
71143,SILVER BOOK MARK WITH BEADS,6.957,24139,4.108,July 2011,51, $0.83 
22601,CHRISTMAS RETROSPOT ANGEL WOOD,4.099,24144,4.099,December 2011,130, $0.98 
72122,COFFEE SCENT PILLAR CANDLE,4.099,24144,4.099,December 2011,21, $1.48 
22326,ROUND SNACK BOXES SET OF4 WOODLAND,4.087,24144,4.087,December 2011,273, $2.97 
21172,PARTY METAL SIGN,4.087,24144,4.087,December 2011,90, $1.51 
22898,CHILDRENS APRON APPLES DESIGN,4.087,24144,4.087,December 2011,81, $3.16 
22786,CUSHION COVER PINK UNION JACK,4.087,24144,4.087,December 2011,16, $1.84 
23398,HANGING HEART BONHEUR,4.074,24144,4.074,December 2011,73, $0.88 
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,4.517,24143,4.065,November 2011,16, $2.70 
22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,4.062,24144,4.062,December 2011,90, $2.33 
22335,HEART DECORATION PAINTED ZINC,4.062,24144,4.062,December 2011,64, $0.96 
20985,HEART CALCULATOR,4.062,24144,4.062,December 2011,31, $1.56 
85049D,BRIGHT BLUES RIBBONS,6.189,24140,4.060,August 2011,25, $1.25 
85049d,BRIGHT BLUES RIBBONS,6.189,24140,4.060,August 2011,25, $1.25 
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4.050,24144,4.050,December 2011,4, $5.26 
23537,I LOVE LONDON WALL ART,4.050,24144,4.050,December 2011,1, $4.95 
22600,CHRISTMAS RETROSPOT STAR WOOD,4.037,24144,4.037,December 2011,148, $0.96 
22674,FRENCH TOILET SIGN BLUE METAL,4.037,24144,4.037,December 2011,19, $1.63 
22285,"DECORATION HEN ON NEST, HANGING",4.025,24144,4.025,December 2011,13, $1.78 
22292,HANGING CHICK  YELLOW DECORATION,4.461,24143,4.015,November 2011,4, $1.45 
22293,HANGING CHICK GREEN DECORATION,4.461,24143,4.015,November 2011,4, $1.45 
23471,SIX DRAWER OFFICE TIDY,4.012,24144,4.012,December 2011,3, $9.95 
22682,FRENCH BLUE METAL DOOR SIGN 7,4.000,24144,4.000,December 2011,32, $1.23 
22456,NATURAL SLATE CHALKBOARD LARGE,4.000,24144,4.000,December 2011,27, $8.29 
22424,ENAMEL BREAD BIN CREAM,4.000,24144,4.000,December 2011,22, $17.19 
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,3.994,24144,3.994,December 2011,24, $0.85 
85049H,URBAN BLACK RIBBONS,3.987,24144,3.987,December 2011,41, $0.83 
21058,PARTY INVITES WOODLAND,3.987,24144,3.987,December 2011,5, $1.16 
23143,ZINC WIRE KITCHEN ORGANISER,3.987,24144,3.987,December 2011,16, $3.95 
23088,ZINC HEART FLOWER T-LIGHT HOLDER,3.975,24144,3.975,December 2011,34, $1.89 
84356,POMPOM CURTAIN,3.975,24144,3.975,December 2011,20, $1.95 
84976,RECTANGULAR SHAPED MIRROR,3.975,24144,3.975,December 2011,17, $1.08 
17084N,FAIRY DREAMS INCENSE,3.975,24144,3.975,December 2011,30, $0.25 
23342,MINT DINER WALL CLOCK,3.962,24144,3.962,December 2011,8, $8.50 
23085,ANTIQUE SILVER BAUBLE LAMP,3.950,24144,3.950,December 2011,36, $8.97 
21700,BIG DOUGHNUT FRIDGE MAGNETS,3.950,24144,3.950,December 2011,14, $0.85 
22324,BLUE POLKADOT KIDS BAG,3.950,24144,3.950,December 2011,6, $4.13 
21051,RIBBONS PURSE,3.942,24144,3.942,December 2011,13, $2.26 
21257,VICTORIAN SEWING BOX MEDIUM,3.924,24144,3.924,December 2011,41, $12.73 
90161D,ANT COPPER PINK BOUDICCA BRACELET,3.924,24144,3.924,December 2011,12, $4.96 
21117,BLOND DOLL DOORSTOP,4.359,24143,3.923,November 2011,12, $1.25 
84832,ZINC WILLIE WINKIE  CANDLE STICK,3.912,24144,3.912,December 2011,169, $1.02 
22174,PHOTO CUBE,3.912,24144,3.912,December 2011,86, $2.86 
85230F,JASMINE VOTIVE CANDLE,4.338,24143,3.904,November 2011,24, $0.29 
21742,LARGE ROUND WICKER PLATTER,3.899,24144,3.899,December 2011,20, $5.95 
23422,PANTRY HOOK BALLOON WHISK,3.899,24144,3.899,December 2011,4, $3.11 
23481,PEARLISED IVORY HEART SMALL,3.886,24144,3.886,December 2011,24, $1.25 
22419,LIPSTICK PEN RED,3.886,24144,3.886,December 2011,185, $0.61 
23420,PANTRY HOOK TEA STRAINER,3.886,24144,3.886,December 2011,1, $2.08 
17096,ASSORTED LAQUERED INCENSE HOLDERS,6.580,24139,3.886,July 2011,1, $0.42 
23091,ZINC HERB GARDEN CONTAINER,4.313,24143,3.881,November 2011,3, $6.25 
22617,BAKING SET SPACEBOY DESIGN,3.873,24144,3.873,December 2011,107, $5.34 
23429,RED RETRO KITCHEN WALL CLOCK,3.873,24144,3.873,December 2011,16, $8.15 
22461,SAVOY ART DECO CLOCK,5.882,24140,3.859,August 2011,40, $3.95 
90214N,"LETTER ""N"" BLING KEY RING",3.848,24144,3.848,December 2011,15, $0.36 
22626,BLACK KITCHEN SCALES,3.847,24144,3.847,December 2011,24, $8.41 
23160,REGENCY TEA SPOON,3.844,24144,3.844,December 2011,8, $2.46 
48184,DOORMAT ENGLISH ROSE,3.834,24144,3.834,December 2011,48, $7.68 
22416,SET OF 36 DOILIES SPACEBOY DESIGN,3.834,24144,3.834,December 2011,18, $1.45 
22494,EMERGENCY FIRST AID TIN,3.834,24144,3.834,December 2011,15, $2.22 
22270,HAPPY EASTER HANGING DECORATION,4.254,24143,3.829,November 2011,1, $7.46 
23224,CHERUB HEART DECORATION GOLD,3.821,24144,3.821,December 2011,64, $0.94 
22982,PANTRY PASTRY BRUSH,3.821,24144,3.821,December 2011,34, $1.78 
85177,BASKET OF FLOWERS SEWING KIT,3.808,24144,3.808,December 2011,8, $1.53 
23020,GLASS  SONGBIRD STORAGE JAR,3.808,24144,3.808,December 2011,4, $12.50 
22248,DECORATION  PINK CHICK MAGIC GARDEN,3.808,24144,3.808,December 2011,1, $1.63 
21319,GLASS CHALICE GREEN  SMALL,8.821,24136,3.797,April 2011,85, $0.42 
20712,JUMBO BAG WOODLAND ANIMALS,3.782,24144,3.782,December 2011,156, $2.84 
22550,HOLIDAY FUN LUDO,3.782,24144,3.782,December 2011,25, $4.49 
90119,METALIC LEAVES BAG CHARMS,3.782,24144,3.782,December 2011,16, $2.49 
22661,CHARLOTTE BAG DOLLY GIRL DESIGN,3.782,24144,3.782,December 2011,96, $0.91 
71279,PINK GLASS CANDLEHOLDER,4.195,24143,3.776,November 2011,18, $3.27 
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,5.746,24140,3.770,August 2011,1, $2.55 
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3.768,24144,3.768,December 2011,147, $3.27 
48187,DOORMAT NEW ENGLAND,3.768,24144,3.768,December 2011,43, $7.71 
21577,SAVE THE PLANET COTTON TOTE BAG,3.768,24144,3.768,December 2011,11, $3.48 
21739,COSY SLIPPER SHOES SMALL GREEN,3.755,24144,3.755,December 2011,23, $2.48 
21455,PAINTED YELLOW WOODEN DAISY,3.754,24144,3.754,December 2011,6, $0.85 
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,4.164,24143,3.748,November 2011,24, $1.65 
85169D,PINK LOVE BIRD CANDLE,4.158,24143,3.742,November 2011,12, $1.25 
21238,RED RETROSPOT CUP,3.742,24144,3.742,December 2011,62, $1.06 
22649,STRAWBERRY FAIRY CAKE TEAPOT,3.742,24144,3.742,December 2011,19, $5.56 
20931,BLUE POT PLANT CANDLE,3.742,24144,3.742,December 2011,19, $2.65 
23430,BLUE RETRO KITCHEN WALL CLOCK,3.742,24144,3.742,December 2011,15, $8.72 
48185,DOORMAT FAIRY CAKE,3.742,24144,3.742,December 2011,13, $8.25 
81952V,ROUND PURPLE CLOCK WITH SUCKER,4.147,24143,3.733,November 2011,3, $0.19 
84925F,PSYCHEDELIC WALL THERMOMETER,6.317,24139,3.730,July 2011,40, $0.79 
22575,METAL MERRY CHRISTMAS WREATH,3.728,24144,3.728,December 2011,1, $1.95 
85179C,PINK BITTY LIGHT CHAIN,3.728,24144,3.728,December 2011,21, $1.77 
22779,WOODEN OWLS LIGHT GARLAND,3.715,24144,3.715,December 2011,19, $4.25 
23016,GLASS TWIST BON BON JAR,3.715,24144,3.715,December 2011,5, $7.85 
35638A,PINK AND BLACK STRING CURTAIN,5.657,24140,3.711,August 2011,33, $1.95 
20752,BLUE POLKADOT WASHING UP GLOVES,4.123,24143,3.711,November 2011,2, $2.10 
85206A,CREAM FELT EASTER EGG BASKET,9.566,24135,3.706,March 2011,173, $1.68 
72598,SET/12 TAPER CANDLES,3.701,24144,3.701,December 2011,48, $0.96 
21756,BATH BUILDING BLOCK WORD,3.701,24144,3.701,December 2011,24, $5.65 
21718,RED METAL BEACH SPADE,3.701,24144,3.701,December 2011,20, $1.49 
23457,LARGE PARLOUR PICTURE FRAME,3.701,24144,3.701,December 2011,17, $4.95 
22414,DOORMAT NEIGHBOURHOOD WITCH,3.701,24144,3.701,December 2011,16, $5.33 
85093,CANDY SPOT EGG WARMER HARE,4.111,24143,3.700,November 2011,22, $0.43 
84686,BEACH HUT MIRROR,6.264,24139,3.699,July 2011,41, $0.79 
85016,SET OF 6 VINTAGE NOTELETS KIT,7.725,24137,3.695,May 2011,66, $0.71 
23336,EGG FRYING PAN PINK,3.688,24144,3.688,December 2011,26, $2.47 
85144,JARDIN ETCHED GLASS BUTTER DISH,7.707,24137,3.686,May 2011,66, $1.95 
22031,BOTANICAL LAVENDER BIRTHDAY CARD,3.674,24144,3.674,December 2011,26, $0.45 
21688,SILVER PLATE CANDLE BOWL SMALL,4.074,24143,3.667,November 2011,19, $3.10 
23147,SINGLE ANTIQUE ROSE HOOK IVORY,3.661,24144,3.661,December 2011,44, $1.45 
22804,CANDLEHOLDER PINK HANGING HEART,3.661,24144,3.661,December 2011,28, $3.46 
21407,BROWN CHECK CAT DOORSTOP,4.062,24143,3.656,November 2011,1, $3.00 
22650,CERAMIC PIRATE CHEST MONEY BANK,3.647,24144,3.647,December 2011,29, $2.34 
22730,ALARM CLOCK BAKELIKE IVORY,3.647,24144,3.647,December 2011,112, $4.46 
84683,CLASSICAL ROSE CANDLESTAND,7.598,24137,3.634,May 2011,48, $0.65 
22817,CARD SUKI BIRTHDAY,3.633,24144,3.633,December 2011,76, $0.42 
21218,RED SPOTTY BISCUIT TIN,3.633,24144,3.633,December 2011,42, $6.67 
84926F,PSYCHEDELIC TILE COASTER,3.633,24144,3.633,December 2011,4, $1.38 
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,3.626,24144,3.626,December 2011,1, $5.79 
20750,RED RETROSPOT MINI CASES,3.606,24144,3.606,December 2011,48, $7.91 
82001S,VINYL RECORD FRAME SILVER,3.606,24144,3.606,December 2011,14, $6.67 
82001s,VINYL RECORD FRAME SILVER,3.606,24144,3.606,December 2011,14, $6.67 
51020B,STRIPY DESIGN SHOWER CAP,8.345,24136,3.592,April 2011,70, $0.29 
22358,KINGS CHOICE TEA CADDY,3.592,24144,3.592,December 2011,25, $4.65 
22452,MEASURING TAPE BABUSHKA PINK,3.592,24144,3.592,December 2011,2, $2.95 
21313,GLASS HEART T-LIGHT HOLDER,3.592,24144,3.592,December 2011,62, $0.95 
22514,CHILDS GARDEN SPADE BLUE,3.592,24144,3.592,December 2011,14, $4.13 
90116,FRUIT SALAD BAG CHARM,3.592,24144,3.592,December 2011,14, $1.80 
90214J,"LETTER ""J"" BLING KEY RING",3.592,24144,3.592,December 2011,13, $0.33 
35819B,"ACRYLIC HANGING JEWEL,BLUE",3.987,24143,3.589,November 2011,30, $0.38 
85032C,CURIOUS IMAGES GIFT WRAP SET,3.578,24144,3.578,December 2011,42, $1.02 
23150,IVORY SWEETHEART SOAP DISH,3.578,24144,3.578,December 2011,15, $2.65 
17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",3.570,24144,3.570,December 2011,5, $2.55 
22162,HEART GARLAND RUSTIC PADDED,3.962,24143,3.566,November 2011,14, $3.05 
20886,BOX OF 9 PEBBLE CANDLES,3.962,24143,3.566,November 2011,5, $2.39 
16168M,FUNKY MONKEY GIFT BAG MEDIUM,3.564,24144,3.564,December 2011,29, $0.49 
21666,RIDGED GLASS T-LIGHT HOLDER,3.564,24144,3.564,December 2011,24, $0.65 
23074,EMBOSSED HEART TRINKET BOX,3.564,24144,3.564,December 2011,18, $3.22 
85135C,RED DRAGONFLY HELICOPTER,3.564,24144,3.564,December 2011,12, $7.95 
22318,FIVE HEART HANGING DECORATION,3.564,24144,3.564,December 2011,3, $3.90 
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,3.950,24143,3.555,November 2011,15, $4.79 
72807b,SET/3 OCEAN SCENT CANDLE JEWEL BOX,3.950,24143,3.555,November 2011,15, $4.79 
20705,MRS ROBOT SOFT TOY,3.548,24144,3.548,December 2011,13, $3.49 
84596E,SMALL LICORICE DES PINK BOWL,8.240,24136,3.547,April 2011,84, $0.42 
84596e,SMALL LICORICE DES PINK BOWL,8.240,24136,3.547,April 2011,84, $0.42 
79190D,RETRO PLASTIC DAISY TRAY,3.536,24144,3.536,December 2011,15, $0.42 
35933,PINK STOCKING CHRISTMAS DECORATION,3.924,24143,3.532,November 2011,9, $0.38 
51020A,SUMMER FUN DESIGN SHOWER CAP,8.191,24136,3.526,April 2011,71, $0.29 
20768,GREEN FERN JOURNAL,3.521,24144,3.521,December 2011,8, $2.85 
21389,IVORY HANGING DECORATION  BIRD,3.508,24144,3.508,December 2011,14, $0.85 
21955,DOORMAT UNION JACK GUNS AND ROSES,3.507,24144,3.507,December 2011,14, $8.02 
22937,BAKING MOULD CHOCOLATE CUPCAKES,3.507,24144,3.507,December 2011,14, $2.89 
21112,"SWISS ROLL TOWEL, PINK  SPOTS",3.507,24144,3.507,December 2011,1, $5.79 
22593,CHRISTMAS GINGHAM STAR,3.507,24144,3.507,December 2011,163, $1.10 
37482P,CUBIC MUG PINK POLKADOT,8.137,24136,3.503,April 2011,71, $0.39 
85104,SILVER GLASS T-LIGHT SET,3.499,24144,3.499,December 2011,14, $1.25 
23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,4.796,24141,3.496,September 2011,24, $2.89 
21717,EASTER TIN BUCKET,9.995,24134,3.485,February 2011,74, $2.39 
82551,LAUNDRY 15C METAL SIGN,3.479,24144,3.479,December 2011,39, $1.71 
84584,PINK GINGHAM CAT WITH SCARF,5.874,24139,3.468,July 2011,36, $1.66 
84876D,BLUE HEART COMPACT MIRROR,4.754,24141,3.466,September 2011,2, $1.25 
85032D,YULETIDE IMAGES GIFT WRAP SET,4.278,24142,3.465,October 2011,49, $0.67 
22613,PACK OF 20 SPACEBOY NAPKINS,3.464,24144,3.464,December 2011,42, $0.87 
82494L,WOODEN FRAME ANTIQUE WHITE,3.464,24144,3.464,December 2011,18, $8.29 
82494l,WOODEN FRAME ANTIQUE WHITE,3.464,24144,3.464,December 2011,18, $8.29 
85114B,IVORY ENCHANTED FOREST PLACEMAT,3.464,24144,3.464,December 2011,15, $2.31 
85114b,IVORY ENCHANTED FOREST PLACEMAT,3.464,24144,3.464,December 2011,15, $2.31 
22903,CALENDAR FAMILY FAVOURITES,3.464,24144,3.464,December 2011,15, $1.98 
90214O,"LETTER ""O"" BLING KEY RING",3.464,24144,3.464,December 2011,13, $0.33 
90083,CRYSTAL CZECH CROSS PHONE CHARM,3.464,24144,3.464,December 2011,13, $0.30 
90214R,"LETTER ""R"" BLING KEY RING",3.464,24144,3.464,December 2011,13, $0.29 
90214I,"LETTER ""I"" BLING KEY RING",3.464,24144,3.464,December 2011,13, $0.29 
90214H,"LETTER ""H"" BLING KEY RING",3.464,24144,3.464,December 2011,13, $0.29 
90214F,"LETTER ""F"" BLING KEY RING",3.464,24144,3.464,December 2011,13, $0.29 
22519,CHILDS GARDEN BRUSH PINK,6.512,24138,3.460,June 2011,34, $3.17 
21320,GLASS CHALICE GREEN  LARGE,8.037,24136,3.460,April 2011,70, $0.85 
10133,COLOURING PENCILS BROWN TUBE,4.733,24141,3.450,September 2011,207, $0.45 
48129,DOORMAT TOPIARY,3.450,24144,3.450,December 2011,22, $8.06 
84927F,PSYCHEDELIC TILE HOOK,3.450,24144,3.450,December 2011,20, $0.39 
84913B,MINT GREEN ROSE TOWEL,3.450,24144,3.450,December 2011,4, $4.65 
85231G,ORANGE SCENTED SET/9 T-LIGHTS,4.254,24142,3.446,October 2011,32, $0.90 
85231g,ORANGE SCENTED SET/9 T-LIGHTS,4.254,24142,3.446,October 2011,32, $0.90 
90214M,"LETTER ""M"" BLING KEY RING",3.437,24144,3.437,December 2011,12, $0.29 
47590A,BLUE HAPPY BIRTHDAY BUNTING,3.435,24144,3.435,December 2011,6, $7.23 
22507,MEMO BOARD RETROSPOT  DESIGN,3.435,24144,3.435,December 2011,50, $6.47 
79191C,RETRO PLASTIC ELEPHANT TRAY,3.435,24144,3.435,December 2011,36, $0.85 
22523,CHILDS GARDEN FORK PINK,3.435,24144,3.435,December 2011,13, $0.91 
21581,SKULLS  DESIGN  COTTON TOTE BAG,3.435,24144,3.435,December 2011,1, $4.96 
90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,3.421,24144,3.421,December 2011,11, $4.15 
22356,CHARLOTTE BAG PINK POLKADOT,3.421,24144,3.421,December 2011,266, $2.00 
90085,CRYSTAL STILETTO PHONE CHARM,3.414,24144,3.414,December 2011,12, $0.85 
21421,PORCELAIN ROSE LARGE,7.931,24136,3.414,April 2011,10, $1.25 
21359,RELAX LARGE WOOD LETTERS,5.196,24140,3.409,August 2011,32, $3.95 
46776A,WOVEN BUBBLE GUM CUSHION COVER,3.406,24144,3.406,December 2011,20, $4.13 
22684,FRENCH BLUE METAL DOOR SIGN 9,3.406,24144,3.406,December 2011,11, $1.31 
21294,ETCHED GLASS COASTER,4.195,24142,3.398,October 2011,34, $0.39 
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,3.396,24144,3.396,December 2011,24, $0.39 
85131C,BEADED CRYSTAL HEART BLUE ON STICK,3.768,24143,3.391,November 2011,2, $0.83 
22565,FELTCRAFT HAIRBANDS PINK AND WHITE,3.391,24144,3.391,December 2011,23, $1.53 
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,3.391,24144,3.391,December 2011,2, $4.13 
22084,PAPER CHAIN KIT EMPIRE,3.385,24144,3.385,December 2011,11, $2.95 
84509E,SET OF 4 CAROUSEL PLACEMATS,3.381,24144,3.381,December 2011,14, $0.79 
21807,WHITE CHRISTMAS STAR DECORATION,4.171,24142,3.379,October 2011,4, $0.42 
22164,STRING OF STARS CARD HOLDER,3.754,24143,3.379,November 2011,13, $2.95 
22127,PARTY CONES CARNIVAL ASSORTED,8.718,24135,3.377,March 2011,61, $1.43 
21471,STRAWBERRY RAFFIA FOOD COVER,3.376,24144,3.376,December 2011,13, $3.29 
23050,RECYCLED ACAPULCO MAT GREEN,3.376,24144,3.376,December 2011,9, $11.04 
90161B,ANT COPPER TURQ BOUDICCA BRACELET,3.376,24144,3.376,December 2011,8, $4.96 
84508C,BLUE CIRCLES DESIGN TEDDY,3.742,24143,3.367,November 2011,15, $2.71 
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",3.728,24143,3.355,November 2011,14, $3.15 
21145,ANTIQUE GLASS PLACE SETTING,5.670,24139,3.348,July 2011,36, $1.25 
23472,NINE DRAWER OFFICE TIDY,3.347,24144,3.347,December 2011,9, $14.95 
35597D,PINK/WHITE CHRISTMAS TREE 30CM,4.583,24141,3.341,September 2011,22, $0.38 
21683,MEDIUM MEDINA STAMPED METAL BOWL,3.332,24144,3.332,December 2011,6, $2.95 
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET,3.317,24144,3.317,December 2011,20, $1.25 
21248,DOOR HANGER  MUM + DADS ROOM,3.317,24144,3.317,December 2011,14, $1.45 
21198,WHITE HEART CONFETTI IN TUBE,3.317,24144,3.317,December 2011,12, $1.65 
21368,MIRRORED WALL ART LADIES,3.317,24144,3.317,December 2011,12, $0.75 
90214V,"LETTER ""V"" BLING KEY RING",3.317,24144,3.317,December 2011,12, $0.29 
90214B,"LETTER ""B"" BLING KEY RING",3.317,24144,3.317,December 2011,12, $0.29 
90214W,"LETTER ""W"" BLING KEY RING",3.317,24144,3.317,December 2011,12, $0.29 
90214U,"LETTER ""U"" BLING KEY RING",3.317,24144,3.317,December 2011,12, $0.29 
22341,LOVE GARLAND PAINTED ZINC,3.317,24144,3.317,December 2011,5, $3.29 
23054,RECYCLED ACAPULCO MAT LAVENDER,3.303,24144,3.303,December 2011,4, $12.44 
23038,T-LIGHT HOLDER SILVER SAUCER,3.303,24144,3.303,December 2011,3, $1.63 
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,3.302,24144,3.302,December 2011,16, $2.55 
47567B,TEA TIME KITCHEN APRON,3.302,24144,3.302,December 2011,14, $7.81 
23161,REGENCY CAKE FORK,3.302,24144,3.302,December 2011,14, $2.46 
21367,MIRRORED WALL ART GENTS,3.302,24144,3.302,December 2011,13, $1.07 
17129F,BLUE GLASS GEMS IN BAG,3.302,24144,3.302,December 2011,1, $1.63 
22777,GLASS BELL JAR LARGE,7.668,24136,3.301,April 2011,12, $7.65 
21454,PAINTED PINK RABBIT,3.295,24144,3.295,December 2011,7, $0.96 
90214Z,"LETTER ""Z"" BLING KEY RING",3.288,24144,3.288,December 2011,12, $0.29 
21866,UNION JACK FLAG LUGGAGE TAG,3.286,24144,3.286,December 2011,25, $1.64 
21675,BUTTERFLIES STICKERS,3.286,24144,3.286,December 2011,18, $1.11 
21446,12 RED ROSE PEG PLACE SETTINGS,3.286,24144,3.286,December 2011,14, $1.25 
20977,36 PENCILS TUBE WOODLAND,3.647,24143,3.282,November 2011,62, $2.95 
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,6.856,24137,3.279,May 2011,48, $0.85 
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",6.856,24137,3.279,May 2011,48, $0.38 
11001,ASSTD DESIGN RACING CAR PEN,3.271,24144,3.271,December 2011,22, $2.05 
21063,PARTY INVITES JAZZ HEARTS,3.271,24144,3.271,December 2011,16, $0.90 
47566B,TEA TIME PARTY BUNTING,3.271,24144,3.271,December 2011,1, $4.95 
47566b,TEA TIME PARTY BUNTING,3.271,24144,3.271,December 2011,1, $4.95 
90214T,"LETTER ""T"" BLING KEY RING",3.264,24144,3.264,December 2011,12, $0.29 
21226,POCKET MIRROR WOODLAND,5.521,24139,3.260,July 2011,32, $0.83 
21828,EIGHT PIECE SNAKE  SET,3.256,24144,3.256,December 2011,22, $1.42 
23178,JAM CLOCK MAGNET,3.256,24144,3.256,December 2011,19, $1.73 
22660,DOORMAT I LOVE LONDON,3.256,24144,3.256,December 2011,12, $7.28 
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,4.950,24140,3.248,August 2011,36, $2.68 
23477,WOODLAND LARGE BLUE FELT HEART,3.606,24143,3.245,November 2011,14, $1.34 
23205,CHARLOTTE BAG VINTAGE ALPHABET,3.240,24144,3.240,December 2011,185, $1.56 
23467,VINTAGE ZINC PLANTER,3.240,24144,3.240,December 2011,12, $3.78 
21926,RED/CREAM STRIPE CUSHION COVER,3.240,24144,3.240,December 2011,8, $1.25 
85130D,BEADED CRYSTAL HEART PINK LARGE,3.240,24144,3.240,December 2011,8, $0.79 
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,4.000,24142,3.240,October 2011,20, $0.75 
22604,SET OF 4 NAPKIN CHARMS CUTLERY,3.225,24144,3.225,December 2011,33, $3.57 
21576,LETS GO SHOPPING COTTON TOTE BAG,3.225,24144,3.225,December 2011,13, $2.46 
21208,PASTEL COLOUR HONEYCOMB FAN,3.225,24144,3.225,December 2011,38, $0.39 
21882,SKULLS TAPE,3.578,24143,3.220,November 2011,25, $0.65 
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,3.975,24142,3.220,October 2011,17, $4.49 
85036a,GARDENIA 1 WICK MORRIS BOXED CANDLE,3.975,24142,3.220,October 2011,17, $4.49 
17090A,LAVENDER INCENSE 40 CONES IN TIN,6.042,24138,3.211,June 2011,6, $1.25 
90030B,RED KUKUI COCONUT SEED NECKLACE,3.206,24144,3.206,December 2011,13, $1.37 
22073,RED RETROSPOT STORAGE JAR,6.693,24137,3.201,May 2011,4, $3.75 
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,6.678,24137,3.194,May 2011,48, $0.85 
23506,MINI PLAYING CARDS SPACEBOY,3.194,24144,3.194,December 2011,125, $0.45 
23347,I LOVE LONDON BEAKER,3.194,24144,3.194,December 2011,33, $1.51 
46776E,WOVEN CANDY CUSHION COVER,3.194,24144,3.194,December 2011,5, $4.13 
47580,TEA TIME DES TEA COSY,3.194,24144,3.194,December 2011,4, $2.55 
22516,CHILDS GARDEN RAKE BLUE,3.191,24144,3.191,December 2011,12, $4.13 
22830,UTILTY CABINET WITH HOOKS,11.269,24132,3.183,December 2010,128, $20.03 
21352,EUCALYPTUS & PINECONE  WREATH,3.536,24143,3.182,November 2011,21, $2.95 
35915B,BLUE KNITTED HEN,8.204,24135,3.178,March 2011,64, $1.14 
22562,MONSTERS STENCIL CRAFT,3.178,24144,3.178,December 2011,93, $1.29 
23041,PAPER LANTERN 9 POINT SNOW STAR,3.178,24144,3.178,December 2011,19, $5.89 
85215,ASSORTED CHEESE FRIDGE MAGNETS,4.837,24140,3.174,August 2011,30, $0.65 
23137,ZINC WIRE SWEETHEART LETTER TRAY,3.170,24144,3.170,December 2011,13, $1.25 
22859,EASTER TIN BUNNY BOUQUET,3.521,24143,3.169,November 2011,19, $1.65 
84596J,MIXED NUTS LIGHT GREEN BOWL,6.626,24137,3.169,May 2011,69, $0.42 
85212,MINI PAINTED GARDEN DECORATION,3.162,24144,3.162,December 2011,24, $0.29 
23075,PARLOUR CERAMIC WALL HOOK,3.162,24144,3.162,December 2011,18, $4.15 
22378,WALL TIDY RETROSPOT,3.162,24144,3.162,December 2011,17, $4.33 
22308,TEA COSY BLUE STRIPE,3.162,24144,3.162,December 2011,14, $4.27 
85049E,SCANDINAVIAN REDS RIBBONS,3.162,24144,3.162,December 2011,12, $3.29 
85049e,SCANDINAVIAN REDS RIBBONS,3.162,24144,3.162,December 2011,12, $3.29 
23136,IVORY WIRE SWEETHEART LETTER TRAY,3.162,24144,3.162,December 2011,11, $3.75 
